(id,game_id,team_id,fgm,fga,threeptm,threepta,ftm,fta,offReb,defReb,assists,steals,blocks,tov,fouls,points),
(1017,22300986,1610612741,41,93,11,33,17,21,13,27,26,9,5,9,21,110),
(1018,22300987,1610612750,44,91,16,41,10,12,12,23,27,9,9,9,15,114),
(1019,22300988,1610612744,42,88,14,36,14,18,12,27,29,7,5,13,16,112),
(1020,22300989,1610612763,37,98,13,38,24,30,15,34,22,13,7,12,23,111),
(1021,22300990,1610612737,42,98,9,41,12,15,12,30,32,8,5,9,14,105),
(1022,22300991,1610612766,38,79,9,29,7,9,4,26,19,8,1,17,13,92),
(1023,22300992,1610612745,47,91,13,39,30,36,12,35,25,6,11,7,15,137),
(1024,22300993,1610612751,31,84,12,40,17,22,14,28,19,6,4,13,13,91),
(1025,22300994,1610612742,44,91,10,30,15,17,3,37,31,6,3,9,18,113),
(1026,22300995,1610612743,42,81,14,27,17,22,11,38,26,5,1,17,19,115),
(1027,22300996,1610612739,35,75,15,42,19,22,6,31,30,3,2,11,19,104),
(1028,22300997,1610612765,37,90,5,23,24,30,12,34,23,8,1,15,14,103),
(1029,22300998,1610612738,40,85,18,40,24,29,11,26,25,6,5,9,18,122),
(1030,22300999,1610612758,48,93,12,40,15,18,18,35,32,14,6,15,16,123),
(1031,22301000,1610612760,43,88,10,34,23,29,10,35,29,10,7,10,16,119),
(1032,22301001,1610612744,58,100,19,39,2,6,13,35,43,6,5,6,17,137),
(1033,22301002,1610612755,41,95,13,37,7,18,13,27,33,12,7,9,12,102),
(1034,22301003,1610612746,45,86,13,31,13,15,8,34,29,15,7,11,13,116),
(1035,22301004,1610612740,42,78,6,20,16,21,3,30,24,11,1,18,18,106),
(1036,22301005,1610612758,37,86,11,39,17,19,10,27,21,12,7,15,20,102),
(1037,22301006,1610612741,42,93,12,31,21,25,12,31,23,8,3,11,17,117),
(1038,22301007,1610612751,41,92,13,44,13,16,15,34,29,7,1,14,12,108),
(1039,22301008,1610612742,43,86,10,32,17,28,11,32,33,12,3,13,20,113),
(1040,22301009,1610612743,45,84,6,20,17,20,9,33,31,5,4,9,14,113),
(1041,22301010,1610612737,40,91,12,35,23,29,12,24,27,11,3,8,23,115),
(1042,22301011,1610612738,47,89,16,45,19,27,8,27,31,9,5,7,15,129),
(1043,22301012,1610612760,48,95,12,32,15,19,13,33,27,17,5,15,20,123),
(1044,22301013,1610612748,31,86,13,47,13,15,7,27,22,3,4,4,9,88),
(1045,22301014,1610612739,34,81,7,29,16,19,10,31,22,6,5,12,14,91),
(1046,22301015,1610612763,33,82,12,34,21,31,9,42,18,10,4,17,17,99),
(1047,22301016,1610612744,43,106,14,48,11,16,24,40,24,6,6,14,15,111),
(1048,22301017,1610612746,44,77,14,33,23,27,7,33,26,8,8,17,21,125),
(1049,22301018,1610612747,32,73,12,31,25,33,11,43,22,1,7,21,16,101),
(1050,22301019,1610612751,34,76,12,34,13,15,8,33,26,5,6,15,15,93),
(1051,22301020,1610612753,42,88,10,35,13,18,12,37,27,5,3,13,20,107),
(1052,22301021,1610612737,50,90,20,42,12,14,11,32,40,9,5,8,14,132),
(1053,22301022,1610612761,40,94,8,33,21,26,13,29,27,9,7,12,20,109),
(1054,22301023,1610612738,44,86,21,48,15,17,12,29,28,5,3,12,9,124),
(1055,22301024,1610612745,54,97,27,49,12,14,12,32,31,7,3,9,26,147),
(1056,22301025,1610612756,56,94,11,24,8,10,7,32,38,11,5,8,18,131),
(1057,22301026,1610612743,41,91,8,24,24,33,19,30,25,8,9,13,17,114),
(1058,22301027,1610612765,32,79,11,41,26,32,10,36,20,4,5,16,25,101),
(1059,22301028,1610612746,40,83,10,28,17,18,10,27,27,2,9,13,11,107),
(1060,22301029,1610612739,30,72,9,29,15,20,4,26,24,3,3,17,16,84),
(1061,22301030,1610612749,49,92,11,34,9,14,15,42,33,7,5,16,21,118),
(1062,22301031,1610612744,38,85,14,36,20,26,7,34,23,8,3,12,19,110),
(1063,22301032,1610612754,59,107,18,36,9,16,10,30,39,6,4,11,31,145),
(1064,22301033,1610612766,34,80,9,28,15,18,6,27,22,5,4,11,13,92),
(1065,22301034,1610612737,46,87,18,36,10,17,15,29,30,5,3,13,18,120),
(1066,22301035,1610612765,34,88,10,34,21,22,7,30,22,8,5,12,22,99),
(1067,22301036,1610612751,37,81,9,39,13,18,16,34,20,3,4,18,16,96),
(1068,22301037,1610612741,36,87,10,35,23,28,9,37,27,9,8,11,14,105),
(1069,22301038,1610612745,37,93,12,39,24,25,13,32,19,7,7,8,16,110),
(1070,22301039,1610612756,42,83,10,28,8,14,5,42,28,5,7,14,14,102),
(1071,22301040,1610612743,48,90,15,32,17,18,15,35,38,10,7,15,23,128),
(1072,22301041,1610612742,44,92,12,42,15,18,10,37,31,9,7,6,17,115),
(1073,22301042,1610612755,34,82,11,34,17,20,15,32,18,2,4,15,25,96),
(1074,22301043,1610612754,50,86,17,28,16,22,7,27,28,7,3,8,21,133),
(1075,22301044,1610612744,47,85,13,38,6,10,7,36,31,6,5,10,20,113),
(1076,22301045,1610612747,42,108,14,44,30,32,15,54,30,4,8,17,13,128),
(1077,22301046,1610612740,39,86,14,38,20,23,5,32,26,7,2,9,18,112),
(1078,22301047,1610612742,51,92,22,39,8,13,5,44,34,10,4,9,18,132),
(1079,22301048,1610612766,44,76,13,33,17,22,8,30,30,8,2,15,14,118),
(1080,22301049,1610612744,40,90,10,34,11,13,12,40,26,5,5,12,18,101),
(1081,22301050,1610612751,47,98,10,33,18,23,10,35,24,8,9,8,16,122),
(1082,22301051,1610612737,44,85,16,41,16,20,8,33,23,12,9,16,17,120),
(1083,22301052,1610612746,40,90,14,36,14,20,11,32,28,8,5,6,16,108),
(1084,22301053,1610612752,55,94,22,44,13,16,15,27,37,7,8,11,17,145),
(1085,22301054,1610612741,49,98,12,27,15,18,13,41,28,7,5,7,19,125),
(1086,22301055,1610612747,45,81,18,33,28,35,4,39,31,5,4,15,19,136),
(1087,22301056,1610612765,31,81,9,32,20,25,10,31,15,9,1,12,14,91),
(1088,22301057,1610612745,50,104,15,43,17,23,16,34,25,10,3,16,24,132),
(1089,22301058,1610612759,44,86,16,33,14,21,9,32,40,9,7,21,21,118),
(1090,22301059,1610612743,38,88,10,40,11,12,9,29,24,9,4,8,13,97),
(1091,22301060,1610612737,51,104,15,44,6,10,17,36,24,5,5,11,17,123),
(1092,22301061,1610612749,38,82,14,39,10,19,5,41,21,1,4,14,25,100),
(1093,22301062,1610612766,34,84,12,46,17,24,12,29,23,4,2,11,10,97),
(1094,22301063,1610612754,43,89,10,31,13,14,6,40,27,8,6,8,14,109),
(1095,22301064,1610612746,41,85,8,24,10,12,12,29,19,11,4,16,17,100),
(1096,22301065,1610612765,37,89,6,24,16,20,8,39,19,9,5,13,18,96),
(1097,22301066,1610612751,43,91,25,44,14,22,12,31,26,9,3,6,22,125),
(1098,22301067,1610612739,45,82,16,37,11,13,5,32,34,4,3,13,17,117),
(1099,22301068,1610612748,54,92,21,39,13,18,6,38,41,17,4,8,13,142),
(1100,22301069,1610612760,49,87,16,30,14,14,7,31,33,7,7,10,13,128),
(1101,22301070,1610612752,51,110,14,37,10,12,18,32,24,10,1,11,24,126),
(1102,22301071,1610612743,35,88,8,28,20,27,13,33,29,6,1,12,24,98),
(1103,22301072,1610612745,35,91,13,42,18,28,15,30,19,10,6,10,18,101),
(1104,22301073,1610612742,35,74,15,35,22,33,6,36,24,4,6,10,12,107),
(1105,22301074,1610612738,39,82,15,37,11,12,8,43,27,7,7,12,13,104),
(1106,22301075,1610612763,31,86,12,36,14,17,13,32,25,11,7,19,19,88),
(1107,22301076,1610612737,42,92,14,35,15,18,9,30,24,5,3,11,26,113),
(1108,22301077,1610612739,38,82,8,25,17,21,6,22,26,10,4,15,12,101),
(1109,22301078,1610612751,39,92,12,36,14,19,9,29,19,12,3,12,17,104),
(1110,22301079,1610612766,44,88,23,52,7,11,5,26,32,3,2,9,25,118),
(1111,22301080,1610612755,49,83,24,43,13,16,9,30,28,6,10,15,17,135),
(1112,22301081,1610612748,40,81,14,36,25,29,6,36,22,11,8,13,19,119),
(1113,22301082,1610612752,38,92,13,43,23,34,15,31,24,8,3,10,19,112),
(1114,22301083,1610612742,48,93,24,47,5,9,10,37,24,7,8,13,17,125),
(1115,22301084,1610612741,42,80,17,29,8,12,8,35,30,11,3,16,18,109),
(1116,22301085,1610612744,45,92,16,39,11,13,12,29,34,15,3,15,14,117),
(1117,22301086,1610612758,45,84,20,40,17,23,13,31,34,8,6,15,23,127),
(1118,22301087,1610612738,43,89,19,53,13,16,11,40,28,3,3,10,15,118),
(1119,22301088,1610612765,40,79,11,28,17,22,9,32,22,7,9,14,16,108),
(1120,22301089,1610612751,41,87,10,26,19,28,12,31,20,3,4,15,19,111),
(1121,22301090,1610612753,36,76,11,32,21,27,9,34,26,4,6,15,17,104),
(1122,22301091,1610612737,41,82,19,40,12,18,8,37,29,4,5,14,21,113),
(1123,22301092,1610612740,42,89,11,27,16,24,12,25,29,10,1,9,17,111),
(1124,22301094,1610612747,52,101,18,41,6,12,13,34,38,6,8,14,17,128),
(1125,22301095,1610612749,45,103,11,48,12,18,18,39,31,8,6,12,17,113),
(1126,22301093,1610612760,37,87,13,39,18,22,12,31,30,10,9,14,18,105),
(1127,22301096,1610612748,36,74,17,38,20,21,7,32,24,5,4,17,17,109),
(1128,22301098,1610612745,41,92,14,48,10,14,12,25,23,10,0,14,23,106),
(1129,22301099,1610612743,43,98,11,34,13,16,11,41,28,5,10,8,15,110),
(1130,22301100,1610612739,46,85,16,39,21,24,9,32,38,10,6,13,14,129),
(1131,22300589,1610612742,39,89,15,40,7,11,8,34,27,8,7,15,14,100),
(1132,22301101,1610612746,31,76,11,27,22,27,9,29,18,6,1,15,21,95),
(1133,22301102,1610612766,32,78,5,31,17,22,2,34,22,10,8,9,15,86),
(1134,22301103,1610612747,46,91,8,28,25,29,11,38,21,10,4,16,10,125),
(1135,22301104,1610612737,49,90,13,38,10,15,6,42,36,9,8,16,13,121),
(1136,22301105,1610612738,50,92,17,40,18,19,11,35,33,7,10,10,18,135),
(1137,22301106,1610612751,42,87,12,32,19,27,15,35,22,4,8,13,16,115),
(1138,22301107,1610612763,46,91,7,23,12,17,13,41,25,5,8,8,12,111),
(1139,22301108,1610612750,49,96,20,43,15,22,9,41,37,13,9,9,12,133),
(1140,22301109,1610612740,36,76,12,29,24,28,7,28,21,9,1,14,26,108),
(1141,22301110,1610612739,39,83,7,26,16,19,7,30,28,9,4,15,14,101),
(1142,22301111,1610612748,39,94,13,43,14,16,16,35,24,8,4,15,10,105),
(1143,22301112,1610612752,44,80,12,28,20,29,9,30,34,9,2,11,20,120),
(1144,22301124,1610612737,34,85,13,38,14,21,11,45,21,7,2,21,22,95),
(1145,22301113,1610612744,47,80,17,35,22,25,12,31,29,6,2,18,23,133),
(1146,22301114,1610612743,36,83,11,35,17,25,6,45,27,3,4,13,19,100),
(1147,22301115,1610612766,43,72,15,30,23,23,4,32,29,6,4,18,22,124),
(1148,22301116,1610612754,46,88,15,35,19,21,8,31,30,8,5,13,23,126),
(1149,22301117,1610612757,41,94,9,29,17,24,16,39,29,7,5,12,23,108),
(1150,22301118,1610612738,38,89,12,44,13,18,12,39,25,6,4,7,11,101),
(1151,22301119,1610612741,44,93,7,23,13,16,19,38,27,11,5,16,19,108),
(1152,22301120,1610612745,34,90,14,44,22,25,12,33,25,7,2,9,13,104),
(1153,22301121,1610612765,32,79,8,30,18,24,10,28,22,13,4,17,14,90),
(1154,22301122,1610612749,41,94,12,42,17,21,12,33,21,8,6,13,24,111),
(1155,22301123,1610612740,44,86,9,29,12,12,11,30,28,11,2,17,17,109),
(1156,22301097,1610612742,40,84,12,34,16,21,8,33,30,9,9,17,17,108),
(1157,22301125,1610612750,33,85,10,29,11,14,8,36,23,9,6,18,20,87),
(1158,22301126,1610612746,51,91,13,35,16,18,8,43,32,9,4,14,22,131),
(1159,22301127,1610612739,39,90,11,35,8,12,11,29,24,11,3,18,11,97),
(1160,22301128,1610612751,38,73,11,27,26,33,11,37,20,3,7,18,11,113),
(1161,22301129,1610612763,36,87,9,26,15,21,15,29,21,9,2,18,18,96),
(1162,22301130,1610612737,37,87,12,37,24,29,11,27,30,8,2,16,18,110),
(1163,22301131,1610612742,46,85,15,39,40,45,6,41,21,4,6,17,26,147),
(1164,22301132,1610612739,42,88,11,30,23,27,7,29,27,10,2,11,16,118),
(1165,22301133,1610612754,44,86,9,32,20,21,4,33,27,4,6,6,24,117),
(1166,22301134,1610612738,49,87,16,38,10,13,5,35,34,11,8,12,12,124),
(1167,22301135,1610612766,45,83,17,40,11,14,7,29,29,12,9,18,14,118),
(1168,22301136,1610612741,38,75,6,20,16,22,8,29,20,7,5,21,17,98),
(1169,22301137,1610612761,49,96,11,31,21,28,8,41,33,9,4,13,26,130),
(1170,22301138,1610612740,40,85,16,39,17,19,8,34,26,8,7,12,17,113),
(1171,22301139,1610612749,35,75,12,34,27,32,9,29,27,3,7,14,16,109),
(1172,22301140,1610612755,52,114,12,39,17,19,8,38,31,15,3,10,20,133),
(1173,22301141,1610612751,30,86,7,30,10,13,7,39,17,5,5,16,14,77),
(1174,22301142,1610612744,49,92,14,35,6,6,11,36,32,9,8,13,19,118),
(1175,22301143,1610612747,39,84,11,31,28,32,10,31,27,10,2,15,14,117),
(1176,22301144,1610612766,39,89,10,32,16,21,8,31,24,8,3,11,16,104),
(1177,22301145,1610612765,34,84,14,30,20,24,9,35,20,3,5,16,17,102),
(1178,22301146,1610612754,54,99,16,45,16,23,15,29,33,9,8,13,23,140),
(1179,22301147,1610612737,45,113,10,46,11,14,17,42,28,13,2,15,23,111),
(1180,22301148,1610612738,37,93,17,52,0,0,12,26,27,11,4,12,8,91),
(1181,22301149,1610612741,47,88,10,28,13,19,12,27,20,4,5,9,18,117),
(1182,22301150,1610612745,45,86,15,35,13,18,6,31,29,8,7,12,21,118),
(1183,22301151,1610612763,36,104,6,30,9,11,17,32,21,10,5,7,13,87),
(1184,22301152,1610612750,43,90,18,41,26,32,10,34,30,9,8,8,14,130),
(1185,22301153,1610612760,39,80,11,30,23,31,6,36,21,11,8,13,18,112),
(1186,22301154,1610612743,46,94,14,37,5,11,13,30,30,12,12,9,10,111),
(1187,22301155,1610612744,47,80,26,41,14,21,4,38,37,3,12,15,17,134),
(1188,22301156,1610612746,41,87,12,26,11,11,10,53,28,5,3,18,22,105),
(1189,22301157,1610612740,36,87,11,36,27,29,13,32,25,13,2,9,9,110),
(1190,22301158,1610612739,37,82,15,37,21,29,12,35,27,11,10,13,15,110),
(1191,22301159,1610612737,43,82,18,40,10,16,7,31,35,7,2,16,20,114),
(1192,22301160,1610612751,38,86,11,36,19,24,14,42,25,4,15,13,16,106),
(1193,22301161,1610612742,43,87,15,44,10,13,8,31,27,8,8,7,13,111),
(1194,22301162,1610612749,43,84,15,40,16,20,10,33,27,9,4,12,20,117),
(1195,22301163,1610612760,47,101,16,38,17,21,7,55,33,12,6,12,16,127),
(1196,22301164,1610612743,46,83,11,25,13,23,11,33,31,7,8,13,21,116),
(1197,22301165,1610612746,44,95,12,36,8,10,9,35,23,9,3,12,13,108),
(1198,22301166,1610612741,51,96,14,36,11,15,11,31,28,14,5,8,15,127),
(1199,22301167,1610612738,40,86,16,42,13,16,10,26,25,7,12,12,16,109),
(1200,22301168,1610612745,40,95,21,47,20,22,16,23,22,8,6,10,18,121),
(1201,22301169,1610612744,36,77,12,35,16,20,10,36,24,8,13,16,18,100),
(1202,22301170,1610612740,49,86,22,40,15,18,5,35,35,7,2,13,16,135),
(1203,22301171,1610612753,43,95,8,27,19,25,10,35,25,7,7,11,21,113),
(1204,22301172,1610612741,48,98,14,35,19,28,17,39,28,9,6,13,25,129),
(1205,22301173,1610612738,54,104,14,41,9,13,16,37,34,12,1,6,20,131),
(1206,22301174,1610612739,50,95,13,32,16,23,11,30,28,9,2,9,14,129),
(1207,22301175,1610612751,41,82,11,32,14,19,16,29,22,3,4,12,19,107),
(1208,22301176,1610612748,45,86,17,41,18,23,6,31,37,7,2,4,16,125),
(1209,22301177,1610612747,42,81,13,37,26,34,10,29,25,5,6,19,17,123),
(1210,22301178,1610612737,40,90,9,30,17,25,9,31,23,4,1,14,25,106),
(1211,22301179,1610612749,42,85,11,30,12,13,8,34,27,7,3,17,15,107),
(1212,22301180,1610612743,49,97,13,36,9,10,6,27,31,9,4,7,19,120),
(1213,22301181,1610612742,36,83,8,29,9,12,9,40,20,5,5,20,9,89),
(1214,22301182,1610612744,40,86,13,34,16,21,11,42,27,6,5,16,15,109),
(1215,22301183,1610612745,44,92,11,39,17,20,10,38,25,3,5,8,20,116),
(1216,22301184,1610612746,43,96,10,39,13,19,20,24,23,9,7,13,17,109),
(1217,22301185,1610612756,40,76,12,32,16,17,6,35,25,4,4,18,16,108),
(1218,22301186,1610612738,51,89,16,32,14,21,10,38,29,10,15,14,13,132),
(1219,22301187,1610612766,46,91,19,40,9,11,10,37,36,10,9,9,11,120),
(1220,22301188,1610612737,39,89,12,36,25,27,9,23,25,6,5,15,12,115),
(1221,22301189,1610612748,46,87,9,36,17,19,13,33,29,13,7,19,16,118),
(1222,22301190,1610612741,49,101,8,31,13,16,15,29,25,15,3,12,21,119),
(1223,22301191,1610612749,30,75,7,27,21,23,7,27,16,10,4,17,18,88),
(1224,22301192,1610612751,32,83,9,34,13,17,4,38,19,8,6,12,14,86),
(1225,22301193,1610612743,46,89,12,36,22,26,16,38,32,9,5,17,17,126),
(1226,22301194,1610612750,36,70,9,26,25,31,12,24,22,7,5,24,20,106),
(1227,22301195,1610612747,48,87,11,29,17,18,7,32,32,12,3,14,13,124),
(1228,22301196,1610612742,32,97,8,39,14,17,12,29,19,8,2,14,15,86),
(1229,22301197,1610612765,36,92,8,33,15,20,11,29,17,7,3,14,9,95),
(1230,22301198,1610612744,45,94,14,43,19,23,12,30,35,10,6,9,14,123),
(1231,22301199,1610612745,50,103,11,38,5,14,17,42,31,7,8,18,13,116),
(1232,22301200,1610612757,31,98,7,45,13,17,23,31,18,11,2,17,19,82),
